1518778260.145664	nan	-61.82117322269395	44.924399999999999	51.183599999999998	-46.583354788768169
1518778260.154041	nan	-61.052070647843991	51.183599999999998	54.313200000000002	-46.56062914783724
1518778260.164471	nan	-60.108754683604083	37.1004	48.054000000000002	-46.578750029320211
1518778260.178887	nan	-61.42447015047231	52.748399999999997	43.359599999999993	-46.581138962652858
1518778260.185264	nan	-59.496553211347496	44.924399999999999	54.313200000000002	-46.576581612890919
1518778260.193071	nan	-60.732658563951851	46.489200000000004	54.313200000000002	-46.55823494575084
1518778260.204138	nan	-62.375323660018424	52.748399999999997	48.054000000000002	-46.582867542752595
1518778260.215554	nan	-61.759422382235073	40.230000000000004	48.054000000000002	-46.581912290402528
1518778260.225195	nan	-60.454442705516094	41.794800000000002	49.618800000000007	-46.558686599093988
1518778260.234661	nan	-60.33761327838252	44.924399999999999	54.313200000000002	-46.57321235802285
1518778260.244259	nan	-61.740410167608893	46.489200000000004	54.313200000000002	-46.582011554731196
1518778260.255318	nan	-59.803164429013307	44.924399999999999	54.313200000000002	-46.579310472848661
1518778260.267624	nan	-59.391399585870921	44.924399999999999	51.183599999999998	-46.55536753933314
1518778260.27337	nan	-61.878870467286923	44.924399999999999	43.359599999999993	-46.583260385172501
1518778260.284647	nan	-62.081040181270033	48.054000000000002	54.313200000000002	-46.585594634645012
1518778260.293769	nan	-58.606318372561233	46.489200000000004	54.313200000000002	-46.566979075192712
1518778260.305943	nan	-58.886103892347805	44.924399999999999	48.054000000000002	-46.560856647407419
1518778260.314646	nan	-58.631644624806434	44.924399999999999	40.230000000000004	-46.578853684942118
1518778260.325544	nan	-61.085955228682771	52.748399999999997	43.359599999999993	-46.582681102321786
1518778260.334545	nan	-58.926728710114439	43.359599999999993	38.665199999999999	-46.578750470332167
1518778260.34534	nan	-59.423799234982589	51.183599999999998	52.748399999999997	-46.559333288529871
1518778260.355026	nan	-58.206363046026937	44.924399999999999	54.313200000000002	-46.574338245305036
1518778260.365175	nan	-59.794828595518922	52.748399999999997	43.359599999999993	-46.583049375552733
1518778260.37438	nan	-58.997246496110797	44.924399999999999	43.359599999999993	-46.581317140815081
1518778260.385053	nan	-58.294514543337847	48.054000000000002	54.313200000000002	-46.563371968866655
1518778260.39542	nan	-60.456799156299986	44.924399999999999	51.183599999999998	-46.5809468222728
1518778260.403822	nan	-62.472931157615299	52.748399999999997	43.359599999999993	-46.586479089305492
1518778260.414826	nan	-61.14397736041434	52.748399999999997	44.924399999999999	-46.585202265160341
1518778260.425849	nan	-56.953050212094922	44.924399999999999	32.406000000000006	-46.567099504468402
1518778260.435357	nan	-56.841102875805589	46.489200000000004	54.313200000000002	-46.572598359905683
1518778260.445209	nan	-60.001481828636031	43.359599999999993	48.054000000000002	-46.582490384204888
1518778260.454994	nan	-58.782077241429754	52.748399999999997	43.359599999999993	-46.581233588927311
1518778260.465886	nan	-56.874196793890498	43.359599999999993	49.618800000000007	-46.574168168800782
1518778260.475377	nan	-55.863439947937323	51.183599999999998	54.313200000000002	-46.566759122385207
1518778260.485837	nan	-58.954409218619325	44.924399999999999	51.183599999999998	-46.581139978015877
1518778260.495129	nan	-61.14397736041434	52.748399999999997	48.054000000000002	-46.585202265160341
1518778260.50593	nan	-60.001481828636031	52.748399999999997	40.230000000000004	-46.582490384204888
1518778260.516693	nan	-56.412496682763518	46.489200000000004	54.313200000000002	-46.572976389825314
1518778260.525246	nan	-56.705480050162976	44.924399999999999	51.183599999999998	-46.568659613708597
1518778260.53529	nan	-59.419419183519565	44.924399999999999	48.054000000000002	-46.581816283270214
1518778260.546091	nan	-59.419419183519565	52.748399999999997	43.359599999999993	-46.581816283270214
1518778260.556773	nan	-57.749780318893826	44.924399999999999	40.230000000000004	-46.579531204524351
1518778260.566536	nan	-56.60079839315879	51.183599999999998	54.313200000000002	-46.57436252089515
1518778260.575685	nan	-57.403252976493818	44.924399999999999	48.054000000000002	-46.57351755703877
1518778260.588565	nan	-60.066631246224105	44.924399999999999	44.924399999999999	-46.581238316788145
1518778260.594456	nan	-60.001481828636031	51.183599999999998	40.230000000000004	-46.582490384204888
1518778260.604832	nan	-59.419419183519565	51.183599999999998	48.054000000000002	-46.581816283270214
1518778260.616924	nan	-57.45386074817214	51.183599999999998	54.313200000000002	-46.578672858344262
1518778260.626374	nan	-55.75648677575046	48.054000000000002	52.748399999999997	-46.562534157165658
1518778260.636776	nan	-57.488101057758499	52.748399999999997	54.313200000000002	-46.577441818779093
1518778260.645663	nan	-59.419419183519565	52.748399999999997	43.359599999999993	-46.581816283270214
1518778260.655673	nan	-59.419419183519565	52.748399999999997	43.359599999999993	-46.581816283270214
1518778260.666811	nan	-57.343602320651357	51.183599999999998	54.313200000000002	-46.577539619052708
1518778260.67986	nan	-54.802184238158389	44.924399999999999	37.1004	-46.557768451051629
1518778260.688665	nan	-58.34685087430929	52.748399999999997	54.313200000000002	-46.579050116212898
1518778260.697218	nan	-58.302531281770371	52.748399999999997	43.359599999999993	-46.580289709950129
1518778260.705196	nan	-58.385139931620159	52.748399999999997	41.794800000000002	-46.57886868721932
1518778260.715191	nan	-54.927439178643837	48.054000000000002	54.313200000000002	-46.567770880182337
1518778260.726245	nan	-55.403516816914347	51.183599999999998	46.489200000000004	-46.572621158616968
1518778260.736998	nan	-59.419419183519565	44.924399999999999	51.183599999999998	-46.581816283270214
1518778260.746747	nan	-59.419419183519565	52.748399999999997	48.054000000000002	-46.581816283270214
1518778260.757047	nan	-59.419419183519565	52.748399999999997	41.794800000000002	-46.581816283270214
1518778260.768851	nan	-57.347050456392225	46.489200000000004	49.618800000000007	-46.572317302646113
1518778260.776497	nan	-57.862574031422774	51.183599999999998	46.489200000000004	-46.576884877840058
1518778260.787097	nan	-58.98722942975823	44.924399999999999	48.054000000000002	-46.583356689390605
1518778260.797169	nan	-59.083596754779379	52.748399999999997	44.924399999999999	-46.583262678594842
1518778260.807131	nan	-58.469683365300114	44.924399999999999	54.313200000000002	-46.579822644858218
1518778260.817298	nan	-57.03293366887592	48.054000000000002	43.359599999999993	-46.572419185347215
