-0.8342183	0.3151773	-1.938793	-0.3442826	-2.267833	0.05283646	-1.033158	1.355481	-1.386836	3.247764
-0.9148667	0.4460904	-1.899598	1.458772	-2.302602	0.04948225	0.6064122	0.7036401	-1.412406	3.239976
-0.9540124	0.5870788	-1.896232	1.315305	-2.308228	0.04743479	0.7514932	0.8980962	-1.333284	3.239942
-0.9856329	0.9898892	-1.90027	0.9916588	-2.309667	0.03533993	0.5821581	0.8642707	-1.145713	3.243711
-1.016598	1.591982	-1.904081	0.8689968	-2.312767	0.01523809	0.4150431	0.5008432	-0.8872801	3.249514
-1.038485	2.205934	-1.913364	0.5195724	-2.311819	-0.005256027	0.0135903	0.1942875	-0.6031825	3.257567
-1.044411	2.652511	-1.932243	-0.3943976	-2.30245	-0.0189371	-0.7935953	0.28369	-0.3394865	3.26782
-1.059984	2.927568	-1.933626	-0.4256808	-2.306495	-0.02707955	-0.8831557	0.1612441	-0.1551611	3.27478
-1.088277	2.93781	-1.912133	0.6478234	-2.32775	-0.02634809	-0.03267991	-0.1623342	-0.0894739	3.276881
-1.092967	2.504425	-1.900831	0.9159873	-2.338489	-0.008090429	0.3845404	0.328828	-0.1240614	3.27978
-1.074425	1.702517	-1.900832	0.3710199	-2.338434	0.02477555	0.3222634	1.548165	-0.2391638	3.283977
-1.049417	0.8255293	-1.905436	-0.3183119	-2.335669	0.06040436	0.0613626	2.809091	-0.3854135	3.290171
-1.037775	0.1888734	-1.905316	-0.3233528	-2.340561	0.08595428	-0.008066572	3.330279	-0.5131296	3.298665
-1.043225	-0.1065389	-1.898899	0.5117027	-2.355169	0.09736482	0.1793717	2.925106	-0.6017468	3.309537
-1.049717	-0.1606406	-1.896717	1.456605	-2.36991	0.09904194	0.184108	2.070054	-0.6479439	3.32366
-1.052662	-0.0193258	-1.897484	2.43591	-2.384973	0.09265615	0.05631972	0.913643	-0.6547723	3.339713
-1.044165	0.2568163	-1.903229	3.189837	-2.397847	0.08062256	-0.2911554	-0.3031795	-0.6231638	3.357002
-1.006418	0.5432821	-1.924889	2.930836	-2.398399	0.06832038	-1.315251	-1.040323	-0.5530733	3.376257
-0.9293637	0.7068951	-1.963069	1.374753	-2.384476	0.06092451	-3.045409	-0.9330703	-0.4616731	3.395798
-0.8285205	0.7441054	-1.992444	-0.3025207	-2.375508	0.05716898	-4.436501	-0.3670219	-0.3775311	3.409344
-0.7227952	0.6743014	-1.984535	-0.7072831	-2.393685	0.05472045	-4.313222	0.1397323	-0.3269427	3.410515
-0.6236227	0.4827587	-1.931289	0.6434963	-2.4454	0.0538607	-2.338593	0.3662002	-0.337943	3.398
-0.5185183	0.2383368	-1.863275	2.456765	-2.507858	0.0536933	0.2293233	0.6010983	-0.371323	3.380125
-0.3782972	-0.02350132	-1.830348	2.434945	-2.542854	0.0556389	1.333872	1.563159	-0.3653733	3.369255
-0.2203104	-0.07153443	-1.834524	0.9205313	-2.551576	0.05095719	0.9012549	2.670447	-0.2922645	3.368757
-0.08137339	0.2311392	-1.845801	-0.2976216	-2.559116	0.03288894	0.1803097	2.963744	-0.1860089	3.373787
0.01244202	0.9415509	-1.835612	0.2918153	-2.588049	-0.002201043	0.3551155	1.782894	-0.07533463	3.378562
0.1047665	1.570492	-1.830328	0.7174941	-2.612214	-0.03374809	0.3262059	0.6578747	-0.007189279	3.384553
0.2146047	1.795962	-1.834587	0.3090976	-2.62415	-0.04886036	-0.1039636	0.3666401	-0.02852588	3.38985
0.3220841	1.797826	-1.832835	0.06177737	-2.637371	-0.0552997	-0.288758	0.2683613	-0.1199202	3.392537
0.4211709	1.72747	-1.826746	0.07742039	-2.651633	-0.05878254	-0.2940793	0.09937313	-0.2446176	3.394243
0.5132039	1.635791	-1.821894	0.1323712	-2.662606	-0.06088942	-0.348586	-0.1238508	-0.380258	3.396541
0.599985	1.49679	-1.820007	0.09356758	-2.668172	-0.06040025	-0.523069	-0.2974068	-0.5251678	3.39944
0.6769328	1.279446	-1.814418	0.2396175	-2.67272	-0.05634014	-0.5409423	-0.4640682	-0.6912641	3.401015
0.7568294	0.8679774	-1.814659	-0.08209492	-2.667033	-0.04358157	-0.7979071	-0.1742216	-0.8801903	3.402147
0.8282771	0.3735497	-1.808119	-0.1789178	-2.661266	-0.02707609	-0.7720881	0.195774	-1.072411	3.400513
0.8819136	-0.02545048	-1.785003	0.5609047	-2.664085	-0.01434257	-0.05954834	0.2122093	-1.225262	3.394952
0.9380213	-0.2350072	-1.766444	1.093059	-2.659278	-0.008055364	0.4609501	0.1986059	-1.264573	3.390558
1.006549	-0.1591482	-1.764126	0.8855475	-2.638288	-0.01142984	0.303596	0.2546351	-1.139371	3.39046
1.078864	0.1163336	-1.771387	0.2416439	-2.605901	-0.02135908	-0.2516626	0.3388745	-0.9000872	3.392539
1.147518	0.4224846	-1.782793	-0.6580672	-2.565354	-0.03137186	-0.9744999	0.5533732	-0.6225268	3.394378
1.17504	0.7647384	-1.764954	-0.008926821	-2.543585	-0.04327834	-0.4746428	0.113232	-0.3910881	3.38887
1.177418	0.9353133	-1.738501	1.002026	-2.523059	-0.04774104	0.3981948	-0.2922318	-0.2466091	3.379047
1.188284	0.7385167	-1.740655	0.2909557	-2.472932	-0.03508292	0.1045561	0.4026297	-0.1867466	3.371332
1.173381	0.4590945	-1.74708	-0.552943	-2.415308	-0.0176685	-0.3416178	1.143436	-0.2012258	3.362613
1.105958	0.3634888	-1.736095	-0.1105231	-2.370018	-0.007134105	-0.04097636	0.984394	-0.2660583	3.350528
1.008672	0.3595235	-1.723995	0.6482714	-2.323501	0.000791862	0.3256175	0.4622042	-0.3619121	3.33801
0.9035248	0.3691932	-1.722732	0.9437173	-2.265608	0.009521939	0.2545629	0.04932827	-0.4646579	3.326958
0.8061792	0.3530736	-1.73742	0.3772056	-2.191947	0.02058264	-0.4745999	0.021013	-0.5509933	3.318051
0.7102426	0.3491642	-1.749609	-0.1743387	-2.117352	0.03123732	-1.105894	0.05118253	-0.6179985	3.307363
0.6117814	0.3897276	-1.743772	0.01305556	-2.054309	0.0391299	-1.00435	-0.120071	-0.6597834	3.291569
0.5210699	0.4748128	-1.723827	0.6881282	-1.999974	0.04422221	-0.3383423	-0.3606043	-0.655389	3.271575
0.464846	0.4321776	-1.715743	0.4141481	-1.93325	0.05447331	-0.1855288	0.08370202	-0.6111286	3.252377
0.426737	0.3503463	-1.70851	-0.0265577	-1.864773	0.06574544	-0.08764513	0.6980425	-0.5448923	3.233176
0.3856745	0.3837776	-1.689276	0.3269929	-1.807254	0.07124458	0.491269	0.7965049	-0.4646777	3.213336
0.3588093	0.4665217	-1.68317	0.255524	-1.741205	0.07487926	0.5134954	0.8607444	-0.365179	3.198681
0.3357093	0.6092039	-1.686754	0.03407097	-1.669646	0.07623407	0.1273282	0.712015	-0.2666279	3.188901
0.3016842	0.8124299	-1.684649	0.3930257	-1.603991	0.07467359	-0.02710365	0.09885526	-0.1925208	3.179964
0.2845787	0.7448944	-1.694699	-0.05987629	-1.526075	0.08426505	-0.6908386	0.1116747	-0.1766302	3.172081
0.2576446	0.4698906	-1.687587	0.1436877	-1.458627	0.1011816	-0.6469218	0.1481762	-0.2456809	3.158391
0.2195778	0.1392568	-1.66933	0.8005878	-1.39753	0.119977	-0.1403711	0.1126008	-0.3510383	3.140647
0.1901853	-0.1798822	-1.667487	0.5186547	-1.320935	0.1396405	-0.3093787	0.4926075	-0.4272788	3.124666
0.1483977	-0.2801187	-1.664979	0.3138247	-1.243427	0.1512973	-0.4431595	0.6492198	-0.4485537	3.107525
0.08898334	-0.09962277	-1.655858	0.4979612	-1.169935	0.1522221	-0.2954554	0.4093861	-0.4044574	3.087935
0.02613789	0.1490092	-1.650124	0.3952254	-1.091149	0.1512155	-0.2821744	0.2975811	-0.3330713	3.067028
-0.04419803	0.4172671	-1.644199	0.2400967	-1.01018	0.1499406	-0.2548916	0.2264819	-0.261576	3.044569
-0.1241874	0.676346	-1.636514	0.1724942	-0.9286592	0.1493828	-0.1488133	0.1269847	-0.2065547	3.020847
-0.2129528	0.8531561	-1.625536	0.2554346	-0.8476384	0.1522468	0.09798273	0.04034151	-0.1900077	2.995666
-0.2939827	0.823321	-1.624195	-0.2683354	-0.7561554	0.1639784	-0.05326975	0.4188799	-0.2161837	2.971447
-0.3882448	0.7403237	-1.612894	-0.1829864	-0.6714705	0.1774541	0.2088103	0.5433341	-0.2820228	2.945748
-0.4951075	0.6772202	-1.59559	0.4486944	-0.5916015	0.1899466	0.7200499	0.3003082	-0.3664369	2.920643
-0.5867875	0.539388	-1.602364	0.02282041	-0.4922958	0.2066982	0.2339556	0.4291001	-0.4446715	2.902231
-0.6762827	0.4050358	-1.61375	-0.4726283	-0.3892963	0.2235119	-0.4469603	0.4911524	-0.515301	2.886445
-0.772616	0.3307546	-1.61121	-0.1507772	-0.2973573	0.2370231	-0.5606451	0.1374404	-0.5744816	2.869132
-0.8561557	0.2482271	-1.60551	0.2513151	-0.2070293	0.2502906	-0.5598592	-0.173876	-0.5986271	2.851601
-0.9253966	0.1973941	-1.590708	0.971287	-0.1230313	0.2612707	-0.2039283	-0.5216301	-0.568279	2.832378
-0.9593425	0.1037765	-1.581396	1.101086	-0.03300355	0.2734933	-0.1025753	-0.3928248	-0.4610905	2.813696
-0.9491283	-0.109898	-1.586725	0.1115826	0.07058556	0.2904285	-0.6345514	0.509377	-0.2880085	2.79699
-0.9335379	-0.2016872	-1.578713	-0.2247826	0.1627951	0.3012103	-0.6333349	1.087445	-0.06576689	2.778193
-0.9244631	-0.07411556	-1.555885	0.3555919	0.2408882	0.3020219	-0.03118788	1.036966	0.1991235	2.757857
-0.9124694	0.214248	-1.534954	1.006355	0.3179493	0.2960977	0.484341	0.7160662	0.4969831	2.739218
-0.8895077	0.5807437	-1.529918	0.9905623	0.4051568	0.2874735	0.3379942	0.4759808	0.8083251	2.724712
-0.8631109	0.9436696	-1.535528	0.5378085	0.4985998	0.2791405	-0.2487338	0.2990053	1.083721	2.712484
-0.8477969	1.21186	-1.537293	0.3271939	0.5872234	0.2739765	-0.6718105	0.0126575	1.257716	2.69852
-0.8369322	1.179562	-1.539772	-0.06459593	0.6760839	0.2803187	-1.118483	0.04352008	1.274737	2.682136
-0.8445381	0.8336273	-1.524392	0.3012718	0.750433	0.297642	-0.8207921	0.04012311	1.102043	2.659364
-0.861317	0.246381	-1.498245	1.068529	0.8156628	0.323417	-0.07599414	0.09335461	0.7880991	2.632115
-0.8582659	-0.5547518	-1.489037	0.7635043	0.8939802	0.3579562	-0.0360647	0.806413	0.4092241	2.606336
-0.8483083	-1.279376	-1.486358	0.1568045	0.9750858	0.3892984	-0.2711022	1.524356	0.03552046	2.58178
-0.8380092	-1.684251	-1.485698	-0.3297817	1.053741	0.4076392	-0.5959901	1.792838	-0.2645167	2.55914
-0.8374075	-1.583495	-1.477985	-0.07981728	1.121494	0.4052021	-0.6359982	1.146162	-0.4480995	2.53779
-0.8349957	-1.110635	-1.467635	0.4945502	1.183386	0.3874311	-0.5775306	-0.03296323	-0.5252314	2.517592
-0.8284529	-0.4138658	-1.447743	1.540258	1.235685	0.3597604	-0.1379883	-1.5585	-0.5286709	2.495793
-0.7939554	0.2358945	-1.43231	2.002949	1.292258	0.3335294	0.09857369	-2.601115	-0.485133	2.473192
-0.7101647	0.6107654	-1.434895	0.908071	1.36618	0.3183783	-0.4328005	-2.430534	-0.4142074	2.450878
-0.59836	0.8183725	-1.436015	-0.6086893	1.441104	0.3091237	-0.9232256	-1.654939	-0.3243511	2.42567
-0.4628298	0.8419472	-1.436573	-2.511297	1.517455	0.3065667	-1.406327	-0.3268827	-0.2321394	2.398273
-0.3301087	0.7727107	-1.416904	-3.577731	1.578363	0.3062231	-1.061964	0.8718566	-0.167689	2.365843
-0.2423057	0.8241243	-1.344593	-1.790383	1.595728	0.2981647	1.459602	0.7676775	-0.1565336	2.323775
-0.1735811	0.9368867	-1.257822	0.9933149	1.599438	0.2868264	4.58206	0.07306871	-0.1710727	2.280889
-0.0728049	0.937783	-1.220338	1.492839	1.640531	0.2824358	5.669281	0.214878	-0.1674062	2.250726
0.05949941	0.8907295	-1.242806	-0.6316687	1.726204	0.283159	4.285074	1.151202	-0.1326063	2.236948
0.1808628	0.9335656	-1.281426	-2.985749	1.820754	0.2813666	2.245712	1.747781	-0.1078641	2.23119
0.265042	1.123331	-1.303641	-3.921162	1.898561	0.2731508	0.898773	1.330719	-0.1214616	2.226351
0.3249846	1.31361	-1.314908	-3.965289	1.965898	0.2645597	0.01537908	0.3726254	-0.1840087	2.221876
0.353386	1.477395	-1.301504	-2.532986	2.012743	0.2559482	0.1621616	-1.261112	-0.3120837	2.213987
0.3745167	1.45231	-1.281273	-0.7898007	2.05506	0.2545825	0.5965837	-2.834069	-0.5007697	2.204819
0.4122977	1.078255	-1.271583	0.1251357	2.108399	0.2676075	0.5955485	-3.623391	-0.7453438	2.196428
0.462134	0.388712	-1.264846	0.5718313	2.166798	0.2932975	0.472093	-3.776037	-1.041295	2.187017
0.5304661	-0.6139149	-1.266031	0.2483029	2.234403	0.3318035	0.01922566	-3.144259	-1.372087	2.177357
0.6122504	-1.778826	-1.273508	-0.6304159	2.308701	0.3771272	-0.6949144	-2.004483	-1.701061	2.168052
0.6907898	-2.870609	-1.275413	-1.229161	2.378279	0.4194161	-1.17745	-0.9992415	-1.990265	2.158176
0.74878	-3.674913	-1.257864	-0.6395901	2.43036	0.4495313	-0.852385	-0.7655535	-2.208906	2.146161
0.8016169	-4.250697	-1.23279	0.402002	2.475158	0.470364	-0.2163698	-0.8911859	-2.340485	2.133771
0.8698526	-4.708988	-1.215676	0.9139036	2.526205	0.487026	0.08600674	-0.7895145	-2.373276	2.123096
0.9627154	-5.09162	-1.211604	0.5233878	2.588191	0.5013799	-0.1582791	-0.2118964	-2.297746	2.114513
1.071204	-5.309537	-1.210058	-0.1933416	2.652264	0.5093574	-0.5145807	0.5271694	-2.10244	2.106072
1.167018	-5.138308	-1.183902	0.345874	2.695181	0.5007319	0.1419097	0.5213513	-1.774831	2.093304
1.271695	-4.536956	-1.159675	0.8205308	2.737474	0.4752717	0.7121485	0.2358595	-1.259641	2.082228
1.405679	-3.535324	-1.164096	-0.1168777	2.80013	0.4355718	0.09149326	0.2069868	-0.528885	2.078655
1.533491	-2.116094	-1.164437	-0.6730769	2.85656	0.3793426	-0.3589858	-0.3626937	0.3436151	2.076057
1.656637	-0.5222296	-1.161965	-1.063849	2.909304	0.3162657	-0.6883594	-1.122899	1.27974	2.073328
1.767951	1.03566	-1.148805	-1.006871	2.953424	0.2542789	-0.5666686	-1.961512	2.193909	2.067599
1.859516	2.294684	-1.112846	-0.08124139	2.98124	0.2031368	0.5101427	-2.733487	2.98468	2.054551
1.976658	2.749138	-1.093702	-0.7870465	3.028135	0.1847777	0.9007306	-1.795887	3.585917	2.039173
2.103625	2.482307	-1.083592	-2.539336	3.086649	0.1956134	0.9326262	0.4388253	3.983697	2.020871
2.181818	2.028121	-1.045382	-2.710584	3.121785	0.2129061	2.155073	2.087179	4.209609	1.996472
2.192038	1.741593	-0.981683	-0.8881934	3.131464	0.2229953	4.469534	2.380107	4.320235	1.970129
2.168048	1.666551	-0.9443733	0.4773288	3.155324	0.2269607	5.733401	2.115485	4.385998	1.95427
2.147568	1.742223	-0.9815845	-1.04787	3.231336	0.2297409	3.955913	2.272762	4.458082	1.959378
2.096511	1.979982	-1.04488	-3.120192	3.321984	0.2282945	1.138855	2.009997	4.479903	1.974147
1.967391	2.402184	-1.06709	-2.48029	3.375188	0.2181467	0.05826898	0.1456283	4.374634	1.982977
1.803184	2.612346	-1.071862	-0.9429906	3.414197	0.2159557	-0.275092	-1.93479	4.120608	1.986907
1.646352	2.271418	-1.085403	-0.3754516	3.463663	0.236268	-0.9556657	-2.916758	3.711212	1.988076
1.484743	1.516611	-1.091621	0.08866553	3.51021	0.2727884	-1.31974	-3.265329	3.168751	1.983451
1.312612	0.5074706	-1.084471	0.8551113	3.547996	0.3188768	-1.118956	-3.315349	2.533043	1.972529
1.139627	-0.6950955	-1.074067	1.425589	3.584656	0.3726139	-0.7739331	-2.926926	1.843465	1.957715
0.9655134	-1.990467	-1.061554	1.818884	3.620303	0.4300707	-0.332865	-2.229506	1.130261	1.93985
0.8034718	-3.35023	-1.061261	1.305277	3.666082	0.4908332	-0.3905008	-0.9593872	0.4289192	1.922105
0.6517777	-4.654608	-1.073814	-0.04254008	3.721487	0.5501991	-0.9731535	0.7014949	-0.2279148	1.905396
0.4696953	-5.575506	-1.062284	-0.007253916	3.754509	0.5933565	-0.5493405	1.436791	-0.8235886	1.88407
0.2688006	-6.077105	-1.039359	0.7726897	3.774938	0.6195159	0.3540592	1.464229	-1.323636	1.860997
0.07218866	-6.159763	-1.030243	0.9879416	3.802711	0.6299578	0.6917249	1.310721	-1.681729	1.841538
-0.1160513	-5.760522	-1.039965	0.4375896	3.841226	0.6224153	0.2541262	0.9748819	-1.870494	1.827294
-0.3095787	-4.90968	-1.047428	0.1819104	3.873923	0.5968435	-0.08879887	0.07956748	-1.924811	1.81393
-0.4983312	-3.817917	-1.05174	0.05847491	3.901772	0.5612926	-0.3061736	-1.020671	-1.885468	1.800226
-0.6641891	-2.718053	-1.060964	-0.5704754	3.932967	0.5251482	-0.7381988	-1.757792	-1.784091	1.786777
-0.8231089	-1.523233	-1.058271	-0.6829104	3.952949	0.4840031	-0.689651	-2.691915	-1.627623	1.771476
-0.9670493	-0.3495069	-1.045488	-0.4545587	3.963842	0.4423536	-0.2407394	-3.61153	-1.434005	1.754562
-1.078785	0.6159375	-1.031283	-0.5051723	3.973909	0.407827	0.2435355	-4.019461	-1.22293	1.73712
-1.132168	1.153606	-1.03451	-1.994696	3.999652	0.3898539	-0.02334738	-3.171059	-1.006801	1.722285
-1.158522	1.387438	-1.026009	-3.171153	4.016118	0.3819772	0.1673403	-2.004705	-0.8162498	1.705865
-1.192725	1.486436	-0.9760279	-2.176037	3.997323	0.3759605	2.050411	-1.581979	-0.6773136	1.684042
-1.203622	1.382759	-0.9252666	-0.9715077	3.97481	0.3765307	3.941292	-1.155435	-0.556233	1.666702
-1.172381	1.102178	-0.9050411	-0.9287938	3.971921	0.3843066	4.54605	-0.347109	-0.4155747	1.662432
-1.128647	0.9054415	-0.8996275	-0.7913394	3.972997	0.3883127	4.522597	-0.1242668	-0.2446741	1.671002
-1.068348	0.7544014	-0.9188351	-1.10691	3.986307	0.3907367	3.469956	-0.2246814	-0.05103902	1.693616
-0.9789938	0.4744478	-0.9631662	-2.334874	4.01538	0.3985326	1.364317	-0.07443465	0.1473951	1.726883
-0.9040226	0.1907781	-0.9761058	-1.743542	4.016332	0.4039195	0.544657	-0.7423232	0.3131443	1.757063
-0.8188451	-0.2608028	-0.9708816	-0.4555582	4.002767	0.4140841	0.45897	-1.392571	0.4573452	1.783496
-0.6942099	-0.9736697	-0.9708331	-0.002746689	3.99545	0.4339803	0.1379741	-1.148657	0.6197925	1.808453
-0.5373073	-1.710107	-0.9731754	-0.1660854	3.99123	0.4542694	-0.3004945	-0.324474	0.8626065	1.831407
-0.3802157	-1.914241	-0.9644331	0.2582513	3.975139	0.4526515	-0.2896338	-0.1296689	1.28727	1.852494
-0.2184989	-1.56649	-0.9564092	0.6255127	3.956882	0.429204	-0.312	-0.3122622	1.905389	1.873188
-0.06112696	-1.044627	-0.9570941	0.3808656	3.944981	0.3997121	-0.6784677	-0.3191627	2.557922	1.892382
0.06235967	-0.7053612	-0.9549777	0.03040738	3.932166	0.3781737	-0.8894605	-0.07206313	3.047464	1.905035
0.1228677	-0.7192649	-0.9379729	0.1970864	3.909663	0.3711778	-0.4248359	0.2757566	3.240886	1.906843
0.1008703	-0.879166	-0.913602	0.8341304	3.881159	0.3714597	0.4225135	0.3541323	3.142689	1.900352
0.01034892	-1.052741	-0.9156418	0.4124685	3.871956	0.3758547	0.263926	0.5281774	2.810508	1.893449
-0.1480769	-1.040554	-0.9295664	-0.2438415	3.869437	0.3753658	-0.3143151	0.3047929	2.325463	1.885023
